chip_name,chipID,UTID,layer,stave,side,tb,module,face,asic,hybrid,asic_device,dcb_device,sol40_device,sol40_name,gbtx_device,tell40_device,tell40_link,pcie40_name,flavour,source_id,maraton_alias,maraton_rcm,maraton_channel,lvr_device,lvr_channel,caen_crate,caen_channel,hv_partition,sensor_polarity,chipRID,fstripR,mstripR,lstripR,Rchip,xflip,ym,xm,xc,salt,OLDsalt,OLDchipID,dpChip_mapping_ut,ASIC_index_mut,dpGBTx_mut,GBTx_frames_mut,TELL40_mut,Flavour_mut,TELL4_ link_mut,PCIe40_link_mut,Block_mut,lane,ASIC_mut,ASIC_ID_mut,Tell40_incon
UTaX_1CT_M4.Chip0,40,4201472,0,0,0,1,7,0,0,UTaX_1CT_M4,UTaX_1CT_M4.Chip0,UTa_CT1_DCB5,UTSOL40:utsol40_03/Link41,UTSOL013,UTa_CT1_DCB5.DataGbt_2,uctell40_153_0,4,UCTEL153,4x3,0x3012,MARATON_IP_CT_1_1V2,ucmatn01,CT1/U9,UTa_CT3P4_LVR37_1V2,1,uccaen01,04.010,17,-1,2471,316288,316352,316415,621.537,-1,6.5,-0.5,-0.125,0,0,40,UTaX_1CT_M4.Chip0,0,UTa_CT1_DCB5.DataGbt_2,0-1-2,uctell40_153_0,4x3,4,4,16,4,0,0,0
UTaX_1CT_M4.Chip1,41,4201600,0,0,0,1,7,0,1,UTaX_1CT_M4,UTaX_1CT_M4.Chip1,UTa_CT1_DCB5,UTSOL40:utsol40_03/Link41,UTSOL013,UTa_CT1_DCB5.DataGbt_2,uctell40_153_0,4,UCTEL153,4x3,0x3012,MARATON_IP_CT_1_1V2,ucmatn01,CT1/U9,UTa_CT3P4_LVR37_1V2,1,uccaen01,04.010,17,-1,2488,318464,318528,318591,622.424,-1,6.5,-0.5,-0.375,0,0,41,UTaX_1CT_M4.Chip1,1,UTa_CT1_DCB5.DataGbt_2,3/4/2005,uctell40_153_0,4x3,4,4,17,4,1,1,0
UTaX_1CT_M4.Chip2,42,4201728,0,0,0,1,7,0,2,UTaX_1CT_M4,UTaX_1CT_M4.Chip2,UTa_CT1_DCB5,UTSOL40:utsol40_03/Link41,UTSOL013,UTa_CT1_DCB5.DataGbt_2,uctell40_153_0,4,UCTEL153,4x3,0x3012,MARATON_IP_CT_1_1V2,ucmatn01,CT1/U9,UTa_CT3P4_LVR37_1V2,1,uccaen01,04.010,17,-1,2510,321280,321344,321407,624.234,-1,6.5,-0.5,-0.625,0,0,42,UTaX_1CT_M4.Chip2,2,UTa_CT1_DCB5.DataGbt_2,6/7/2008,uctell40_153_0,4x3,4,4,18,4,2,2,0
UTaX_1CT_M4.Chip3,43,4201856,0,0,0,1,7,0,3,UTaX_1CT_M4,UTaX_1CT_M4.Chip3,UTa_CT1_DCB5,UTSOL40:utsol40_03/Link41,UTSOL013,UTa_CT1_DCB5.DataGbt_2,uctell40_153_0,4,UCTEL153,4x3,0x3012,MARATON_IP_CT_1_1V2,ucmatn01,CT1/U9,UTa_CT3P4_LVR37_1V2,1,uccaen01,04.010,17,-1,2534,324352,324416,324479,626.957,-1,6.5,-0.5,-0.875,0,0,43,UTaX_1CT_M4.Chip3,3,UTa_CT1_DCB5.DataGbt_2,9/10/2011,uctell40_153_0,4x3,4,4,19,4,3,3,0
UTaX_1CB_M4.Chip0,44,4202496,0,0,0,0,0,1,0,UTaX_1CB_M4,UTaX_1CB_M4.Chip0,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_2,uctell40_161_0,4,UCTEL161,4x3,0x3005,MARATON_IP_CB_1_1V2,ucmatn05,CB2/U5,UTa_CB3P4_LVR37_1V2,1,uccaen01,10.01,17,-1,2472,316416,316480,316543,621.537,-1,-6.5,-0.5,-0.125,0,0,44,UTaX_1CB_M4.Chip0,0,UTa_CB1_DCB1.DataGbt_2,0-1-2,uctell40_161_0,4x3,4,4,16,4,0,0,0
UTaX_1CB_M4.Chip1,45,4202624,0,0,0,0,0,1,1,UTaX_1CB_M4,UTaX_1CB_M4.Chip1,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_2,uctell40_161_0,4,UCTEL161,4x3,0x3005,MARATON_IP_CB_1_1V2,ucmatn05,CB2/U5,UTa_CB3P4_LVR37_1V2,1,uccaen01,10.01,17,-1,2489,318592,318656,318719,622.424,-1,-6.5,-0.5,-0.375,0,0,45,UTaX_1CB_M4.Chip1,1,UTa_CB1_DCB1.DataGbt_2,3/4/2005,uctell40_161_0,4x3,4,4,17,4,1,1,0
UTaX_1CB_M4.Chip2,46,4202752,0,0,0,0,0,1,2,UTaX_1CB_M4,UTaX_1CB_M4.Chip2,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_2,uctell40_161_0,4,UCTEL161,4x3,0x3005,MARATON_IP_CB_1_1V2,ucmatn05,CB2/U5,UTa_CB3P4_LVR37_1V2,1,uccaen01,10.01,17,-1,2511,321408,321472,321535,624.234,-1,-6.5,-0.5,-0.625,0,0,46,UTaX_1CB_M4.Chip2,2,UTa_CB1_DCB1.DataGbt_2,6/7/2008,uctell40_161_0,4x3,4,4,18,4,2,2,0
UTaX_1CB_M4.Chip3,47,4202880,0,0,0,0,0,1,3,UTaX_1CB_M4,UTaX_1CB_M4.Chip3,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_2,uctell40_161_0,4,UCTEL161,4x3,0x3005,MARATON_IP_CB_1_1V2,ucmatn05,CB2/U5,UTa_CB3P4_LVR37_1V2,1,uccaen01,10.01,17,-1,2535,324480,324544,324607,626.957,-1,-6.5,-0.5,-0.875,0,0,47,UTaX_1CB_M4.Chip3,3,UTa_CB1_DCB1.DataGbt_2,9/10/2011,uctell40_161_0,4x3,4,4,19,4,3,3,0
UTaX_1CB_M3.Chip0,48,4203520,0,0,0,0,1,1,0,UTaX_1CB_M3,UTaX_1CB_M3.Chip0,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_1,uctell40_161_0,2,UCTEL161,4x3,0x3005,MARATON_IP_CB_2_1V2,ucmatn04,CB1/U5,UTa_CB4P16_LVR39_1V2,1,uccaen01,10.007,14,-1,1363,174464,174528,174591,430.397,-1,-4.5,-0.5,-0.125,0,0,48,UTaX_1CB_M3.Chip0,0,UTa_CB1_DCB1.DataGbt_1,0-1-2,uctell40_161_0,4x3,2,2,8,2,0,0,0
UTaX_1CB_M3.Chip1,49,4203648,0,0,0,0,1,1,1,UTaX_1CB_M3,UTaX_1CB_M3.Chip1,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_1,uctell40_161_0,2,UCTEL161,4x3,0x3005,MARATON_IP_CB_2_1V2,ucmatn04,CB1/U5,UTa_CB4P16_LVR39_1V2,1,uccaen01,10.007,14,-1,1387,177536,177600,177663,431.678,-1,-4.5,-0.5,-0.375,0,0,49,UTaX_1CB_M3.Chip1,1,UTa_CB1_DCB1.DataGbt_1,3/4/2005,uctell40_161_0,4x3,2,2,9,2,1,1,0
UTaX_1CB_M3.Chip2,50,4203776,0,0,0,0,1,1,2,UTaX_1CB_M3,UTaX_1CB_M3.Chip2,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_1,uctell40_161_0,2,UCTEL161,4x3,0x3005,MARATON_IP_CB_2_1V2,ucmatn04,CB1/U5,UTa_CB4P16_LVR39_1V2,1,uccaen01,10.007,14,-1,1415,181120,181184,181247,434.282,-1,-4.5,-0.5,-0.625,0,0,50,UTaX_1CB_M3.Chip2,2,UTa_CB1_DCB1.DataGbt_1,6/7/2008,uctell40_161_0,4x3,2,2,10,2,2,2,0
UTaX_1CB_M3.Chip3,51,4203904,0,0,0,0,1,1,3,UTaX_1CB_M3,UTaX_1CB_M3.Chip3,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_1,uctell40_161_0,2,UCTEL161,4x3,0x3005,MARATON_IP_CB_2_1V2,ucmatn04,CB1/U5,UTa_CB4P16_LVR39_1V2,1,uccaen01,10.007,14,-1,1441,184448,184512,184575,438.188,-1,-4.5,-0.5,-0.875,0,0,51,UTaX_1CB_M3.Chip3,3,UTa_CB1_DCB1.DataGbt_1,9/10/2011,uctell40_161_0,4x3,2,2,11,2,3,3,0
UTaX_1CB_M2.Chip0,52,4204544,0,0,0,0,2,1,0,UTaX_1CB_M2,UTaX_1CB_M2.Chip0,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_6,uctell40_161_0,0,UCTEL161,4x3,0x3005,MARATON_IP_CB_3_1V2,ucmatn04,CB1/U4,UTa_CB4P14_LVR41_1V2,4,uccaen01,11.008,9,-1,673,86144,86208,86271,239.354,-1,-2.5,-0.5,-0.125,1,1,52,UTaX_1CB_M2.Chip0,4,UTa_CB1_DCB1.DataGbt_6,0-1-2,uctell40_161_0,4x3,0,0,0,0,0,0,0
UTaX_1CB_M2.Chip1,53,4204672,0,0,0,0,2,1,1,UTaX_1CB_M2,UTaX_1CB_M2.Chip1,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_6,uctell40_161_0,0,UCTEL161,4x3,0x3005,MARATON_IP_CB_3_1V2,ucmatn04,CB1/U4,UTa_CB4P14_LVR41_1V2,4,uccaen01,11.008,9,-1,691,88448,88512,88575,241.648,-1,-2.5,-0.5,-0.375,1,1,53,UTaX_1CB_M2.Chip1,5,UTa_CB1_DCB1.DataGbt_6,3/4/2005,uctell40_161_0,4x3,0,0,1,0,1,1,0
UTaX_1CB_M2.Chip2,54,4204800,0,0,0,0,2,1,2,UTaX_1CB_M2,UTaX_1CB_M2.Chip2,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_6,uctell40_161_0,0,UCTEL161,4x3,0x3005,MARATON_IP_CB_3_1V2,ucmatn04,CB1/U4,UTa_CB4P14_LVR41_1V2,4,uccaen01,11.008,9,-1,709,90752,90816,90879,246.268,-1,-2.5,-0.5,-0.625,1,1,54,UTaX_1CB_M2.Chip2,6,UTa_CB1_DCB1.DataGbt_6,6/7/2008,uctell40_161_0,4x3,0,0,2,0,2,2,0
UTaX_1CB_M2.Chip3,55,4204928,0,0,0,0,2,1,3,UTaX_1CB_M2,UTaX_1CB_M2.Chip3,UTa_CB1_DCB1,UTSOL40:utsol40_03/Link01,UTSOL013,UTa_CB1_DCB1.DataGbt_6,uctell40_161_0,0,UCTEL161,4x3,0x3005,MARATON_IP_CB_3_1V2,ucmatn04,CB1/U4,UTa_CB4P14_LVR41_1V2,4,uccaen01,11.008,9,-1,741,94848,94912,94975,253.088,-1,-2.5,-0.5,-0.875,1,1,55,UTaX_1CB_M2.Chip3,7,UTa_CB1_DCB1.DataGbt_6,9/10/2011,uctell40_161_0,4x3,0,0,3,0,3,3,0
UTaX_1CB_M1W.Chip0,56,4205568,0,0,0,0,3,1,0,UTaX_1CB_M1W,UTaX_1CB_M1W.Chip0,UTa_CB1_DCB0,UTSOL40:utsol40_03/Link00,UTSOL013,UTa_CB1_DCB0.DataGbt_6,uctell40_183_0,0,UCTEL183,2x4,0x3003,MARATON_IP_CB_4_1V2,ucmatn04,CB1/U7,UTa_CB4P7_LVR44_1V2,5,uccaen01,11.001,2,1,97,12416,12480,12543,71.9631,-1,-0.75,-0.5,-0.0625,1,1,60,UTaX_1CB_M1W.Chip0,0,UTa_CB1_DCB0.DataGbt_6,3-4-5-6,uctell40_183_0,2x4,0,0,0,0,0,0,0
UTaX_1CB_M1W.Chip1,57,4205696,0,0,0,0,3,1,1,UTaX_1CB_M1W,UTaX_1CB_M1W.Chip1,UTa_CB1_DCB0,UTSOL40:utsol40_03/Link00,UTSOL013,UTa_CB1_DCB0.DataGbt_6,uctell40_183_0,0,UCTEL183,2x4,0x3003,MARATON_IP_CB_4_1V2,ucmatn04,CB1/U7,UTa_CB4P7_LVR44_1V2,5,uccaen01,11.001,2,1,113,14464,14528,14591,73.7752,-1,-0.75,-0.5,-0.1875,1,1,61,UTaX_1CB_M1W.Chip1,1,UTa_CB1_DCB0.DataGbt_6,8-9-10-11,uctell40_183_0,2x4,0,0,1,0,1,1,0
UTaX_1CB_M1W.Chip2,58,4205824,0,0,0,0,3,1,2,UTaX_1CB_M1W,UTaX_1CB_M1W.Chip2,UTa_CB1_DCB0,UTSOL40:utsol40_03/Link00,UTSOL013,UTa_CB1_DCB0.DataGbt_1,uctell40_183_0,1,UCTEL183,2x4,0x3003,MARATON_IP_CB_4_1V2,ucmatn04,CB1/U7,UTa_CB4P7_LVR44_1V2,5,uccaen01,11.001,2,1,129,16512,16576,16639,77.4137,-1,-0.75,-0.5,-0.3125,1,1,62,UTaX_1CB_M1W.Chip2,2,UTa_CB1_DCB0.DataGbt_1,3-4-5-6,uctell40_183_0,2x4,1,1,2,1,0,2,0
UTaX_1CB_M1W.Chip3,59,4205952,0,0,0,0,3,1,3,UTaX_1CB_M1W,UTaX_1CB_M1W.Chip3,UTa_CB1_DCB0,UTSOL40:utsol40_03/Link00,UTSOL013,UTa_CB1_DCB0.DataGbt_1,uctell40_183_0,1,UCTEL183,2x4,0x3003,MARATON_IP_CB_4_1V2,ucmatn04,CB1/U7,UTa_CB4P7_LVR44_1V2,5,uccaen01,11.001,2,1,161,20608,20672,20735,82.6392,-1,-0.75,-0.5,-0.4375,1,1,63,UTaX_1CB_M1W.Chip3,3,UTa_CB1_DCB0.DataGbt_1,8-9-10-11,uctell40_183_0,2x4,1,1,3,1,1,3,0
UTaX_1CB_M1E.Chip0,60,4206080,0,0,0,0,3,1,0,UTaX_1CB_M1E,UTaX_1CB_M1E.Chip0,UTa_CB1_DCB2,UTSOL40:utsol40_03/Link02,UTSOL013,UTa_CB1_DCB2.DataGbt_6,uctell40_183_0,2,UCTEL183,2x4,0x3003,MARATON_IP_CB_4_1V2,ucmatn04,CB1/U7,UTa_CB4P7_LVR44_1V2,6,uccaen01,11.001,2,1,177,22656,22720,22783,89.2205,-1,-0.75,-0.5,-0.5625,1,1,56,UTaX_1CB_M1E.Chip0,4,UTa_CB1_DCB2.DataGbt_6,3-4-5-6,uctell40_183_0,2x4,2,2,4,2,0,4,0
UTaX_1CB_M1E.Chip1,61,4206208,0,0,0,0,3,1,1,UTaX_1CB_M1E,UTaX_1CB_M1E.Chip1,UTa_CB1_DCB2,UTSOL40:utsol40_03/Link02,UTSOL013,UTa_CB1_DCB2.DataGbt_6,uctell40_183_0,2,UCTEL183,2x4,0x3003,MARATON_IP_CB_4_1V2,ucmatn04,CB1/U7,UTa_CB4P7_LVR44_1V2,6,uccaen01,11.001,2,1,209,26752,26816,26879,96.8068,-1,-0.75,-0.5,-0.6875,1,1,57,UTaX_1CB_M1E.Chip1,5,UTa_CB1_DCB2.DataGbt_6,8-9-10-11,uctell40_183_0,2x4,2,2,5,2,1,5,0
UTaX_1CB_M1E.Chip2,62,4206336,0,0,0,0,3,1,2,UTaX_1CB_M1E,UTaX_1CB_M1E.Chip2,UTa_CB1_DCB2,UTSOL40:utsol40_03/Link02,UTSOL013,UTa_CB1_DCB2.DataGbt_1,uctell40_183_0,3,UCTEL183,2x4,0x3003,MARATON_IP_CB_4_1V2,ucmatn04,CB1/U7,UTa_CB4P7_LVR44_1V2,6,uccaen01,11.001,2,1,225,28800,28864,28927,105.211,-1,-0.75,-0.5,-0.8125,1,1,58,UTaX_1CB_M1E.Chip2,6,UTa_CB1_DCB2.DataGbt_1,3-4-5-6,uctell40_183_0,2x4,3,3,6,3,0,6,0
UTaX_1CB_M1E.Chip3,63,4206464,0,0,0,0,3,1,3,UTaX_1CB_M1E,UTaX_1CB_M1E.Chip3,UTa_CB1_DCB2,UTSOL40:utsol40_03/Link02,UTSOL013,UTa_CB1_DCB2.DataGbt_1,uctell40_183_0,3,UCTEL183,2x4,0x3003,MARATON_IP_CB_4_1V2,ucmatn04,CB1/U7,UTa_CB4P7_LVR44_1V2,6,uccaen01,11.001,2,1,253,32384,32448,32511,114.254,-1,-0.75,-0.5,-0.9375,1,1,59,UTaX_1CB_M1E.Chip3,7,UTa_CB1_DCB2.DataGbt_1,8-9-10-11,uctell40_183_0,2x4,3,3,7,3,1,7,0
UTaX_1CT_S1W.Chip0,64,4206592,0,0,0,1,4,1,0,UTaX_1CT_S1W,UTaX_1CT_S1W.Chip0,UTa_CT1_DCB4,UTSOL40:utsol40_03/Link40,UTSOL013,UTa_CT1_DCB4.DataGbt_2,uctell40_172_0,0,UCTEL172,2x5,0x300E,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P7_LVR44_1V2,1,uccaen01,05.000,1,1,193,24704,24768,24831,92.0886,1,0.25,-0.5,-0.9375,1,1,68,UTaX_1CT_S1W.Chip0,0,UTa_CT1_DCB4.DataGbt_2,2-3-4-5-6,uctell40_172_0,2x5,0,0,0,0,0,0,0
UTaX_1CT_S1W.Chip1,65,4206720,0,0,0,1,4,1,1,UTaX_1CT_S1W,UTaX_1CT_S1W.Chip1,UTa_CT1_DCB4,UTSOL40:utsol40_03/Link40,UTSOL013,UTa_CT1_DCB4.DataGbt_2,uctell40_172_0,0,UCTEL172,2x5,0x300E,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P7_LVR44_1V2,1,uccaen01,05.000,1,1,145,18560,18624,18687,80.5928,1,0.25,-0.5,-0.8125,1,1,69,UTaX_1CT_S1W.Chip1,1,UTa_CT1_DCB4.DataGbt_2,7-8-9-10-11,uctell40_172_0,2x5,0,0,1,0,1,1,0
UTaX_1CT_S1W.Chip2,66,4206848,0,0,0,1,4,1,2,UTaX_1CT_S1W,UTaX_1CT_S1W.Chip2,UTa_CT1_DCB4,UTSOL40:utsol40_03/Link40,UTSOL013,UTa_CT1_DCB4.DataGbt_3,uctell40_172_0,1,UCTEL172,2x5,0x300E,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P7_LVR44_1V2,1,uccaen01,05.000,1,1,81,10368,10432,10495,69.2581,1,0.25,-0.5,-0.6875,1,1,70,UTaX_1CT_S1W.Chip2,2,UTa_CT1_DCB4.DataGbt_3,2-3-4-5-6,uctell40_172_0,2x5,1,1,2,1,0,2,0
UTaX_1CT_S1W.Chip3,67,4206976,0,0,0,1,4,1,3,UTaX_1CT_S1W,UTaX_1CT_S1W.Chip3,UTa_CT1_DCB4,UTSOL40:utsol40_03/Link40,UTSOL013,UTa_CT1_DCB4.DataGbt_3,uctell40_172_0,1,UCTEL172,2x5,0x300E,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P7_LVR44_1V2,1,uccaen01,05.000,1,1,65,8320,8384,8447,58.1796,1,0.25,-0.5,-0.5625,1,1,71,UTaX_1CT_S1W.Chip3,3,UTa_CT1_DCB4.DataGbt_3,7-8-9-10-11,uctell40_172_0,2x5,1,1,3,1,1,3,0
UTaX_1CT_S1E.Chip0,68,4207104,0,0,0,1,4,1,0,UTaX_1CT_S1E,UTaX_1CT_S1E.Chip0,UTa_CT1_DCB3,UTSOL40:utsol40_03/Link39,UTSOL013,UTa_CT1_DCB3.DataGbt_2,uctell40_172_0,2,UCTEL172,2x5,0x300E,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P7_LVR44_1V2,2,uccaen01,05.000,1,1,49,6272,6336,6399,47.4714,1,0.25,-0.5,-0.4375,1,1,64,UTaX_1CT_S1E.Chip0,4,UTa_CT1_DCB3.DataGbt_2,2-3-4-5-6,uctell40_172_0,2x5,2,2,4,2,0,4,0
UTaX_1CT_S1E.Chip1,69,4207232,0,0,0,1,4,1,1,UTaX_1CT_S1E,UTaX_1CT_S1E.Chip1,UTa_CT1_DCB3,UTSOL40:utsol40_03/Link39,UTSOL013,UTa_CT1_DCB3.DataGbt_2,uctell40_172_0,2,UCTEL172,2x5,0x300E,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P7_LVR44_1V2,2,uccaen01,05.000,1,1,33,4224,4288,4351,37.6527,1,0.25,-0.5,-0.3125,1,1,65,UTaX_1CT_S1E.Chip1,5,UTa_CT1_DCB3.DataGbt_2,7-8-9-10-11,uctell40_172_0,2x5,2,2,5,2,1,5,0
UTaX_1CT_S1E.Chip2,70,4207360,0,0,0,1,4,1,2,UTaX_1CT_S1E,UTaX_1CT_S1E.Chip2,UTa_CT1_DCB3,UTSOL40:utsol40_03/Link39,UTSOL013,UTa_CT1_DCB3.DataGbt_3,uctell40_172_0,3,UCTEL172,2x5,0x300E,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P7_LVR44_1V2,2,uccaen01,05.000,1,1,17,2176,2240,2303,29.4901,1,0.25,-0.5,-0.1875,1,1,66,UTaX_1CT_S1E.Chip2,6,UTa_CT1_DCB3.DataGbt_3,2-3-4-5-6,uctell40_172_0,2x5,3,3,6,3,0,6,0
UTaX_1CT_S1E.Chip3,71,4207488,0,0,0,1,4,1,3,UTaX_1CT_S1E,UTaX_1CT_S1E.Chip3,UTa_CT1_DCB3,UTSOL40:utsol40_03/Link39,UTSOL013,UTa_CT1_DCB3.DataGbt_3,uctell40_172_0,3,UCTEL172,2x5,0x300E,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P7_LVR44_1V2,2,uccaen01,05.000,1,1,1,128,192,255,24.6663,1,0.25,-0.5,-0.0625,1,1,67,UTaX_1CT_S1E.Chip3,7,UTa_CT1_DCB3.DataGbt_3,7-8-9-10-11,uctell40_172_0,2x5,3,3,7,3,1,7,0
UTaX_1CT_S2W.Chip0,72,4207616,0,0,0,1,5,1,0,UTaX_1CT_S2W,UTaX_1CT_S2W.Chip0,UTa_CT1_DCB3,UTSOL40:utsol40_03/Link39,UTSOL013,UTa_CT1_DCB3.DataGbt_4,uctell40_162_0,4,UCTEL162,2x4,0x3010,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P8_LVR43_1V2,1,uccaen01,05.002,3,1,465,59520,59584,59647,168.762,1,1.5,-0.5,-0.9375,1,1,76,UTaX_1CT_S2W.Chip0,0,UTa_CT1_DCB3.DataGbt_4,3-4-5-6,uctell40_162_0,2x4,4,4,8,4,0,0,0
UTaX_1CT_S2W.Chip1,73,4207744,0,0,0,1,5,1,1,UTaX_1CT_S2W,UTaX_1CT_S2W.Chip1,UTa_CT1_DCB3,UTSOL40:utsol40_03/Link39,UTSOL013,UTa_CT1_DCB3.DataGbt_4,uctell40_162_0,4,UCTEL162,2x4,0x3010,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P8_LVR43_1V2,1,uccaen01,05.002,3,1,433,55424,55488,55551,162.776,1,1.5,-0.5,-0.8125,1,1,77,UTaX_1CT_S2W.Chip1,1,UTa_CT1_DCB3.DataGbt_4,8-9-10-11,uctell40_162_0,2x4,4,4,9,4,1,1,0
UTaX_1CT_S2W.Chip2,74,4207872,0,0,0,1,5,1,2,UTaX_1CT_S2W,UTaX_1CT_S2W.Chip2,UTa_CT1_DCB3,UTSOL40:utsol40_03/Link39,UTSOL013,UTa_CT1_DCB3.DataGbt_5,uctell40_162_1,0,UCTEL162,2x4,0x3410,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P8_LVR43_1V2,1,uccaen01,05.002,3,1,413,52864,52928,52991,157.473,1,1.5,-0.5,-0.6875,1,1,78,UTaX_1CT_S2W.Chip2,2,UTa_CT1_DCB3.DataGbt_5,3-4-5-6,uctell40_162_1,2x4,0,5,0,0,0,2,0
UTaX_1CT_S2W.Chip3,75,4208000,0,0,0,1,5,1,3,UTaX_1CT_S2W,UTaX_1CT_S2W.Chip3,UTa_CT1_DCB3,UTSOL40:utsol40_03/Link39,UTSOL013,UTa_CT1_DCB3.DataGbt_5,uctell40_162_1,0,UCTEL162,2x4,0x3410,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P8_LVR43_1V2,1,uccaen01,05.002,3,1,387,49536,49600,49663,152.925,1,1.5,-0.5,-0.5625,1,1,79,UTaX_1CT_S2W.Chip3,3,UTa_CT1_DCB3.DataGbt_5,8-9-10-11,uctell40_162_1,2x4,0,5,1,0,1,3,0
UTaX_1CT_S2E.Chip0,76,4208128,0,0,0,1,5,1,0,UTaX_1CT_S2E,UTaX_1CT_S2E.Chip0,UTa_CT1_DCB4,UTSOL40:utsol40_03/Link40,UTSOL013,UTa_CT1_DCB4.DataGbt_4,uctell40_162_1,1,UCTEL162,2x4,0x3410,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P8_LVR43_1V2,2,uccaen01,05.002,3,1,367,46976,47040,47103,149.179,1,1.5,-0.5,-0.4375,1,1,72,UTaX_1CT_S2E.Chip0,4,UTa_CT1_DCB4.DataGbt_4,3-4-5-6,uctell40_162_1,2x4,1,6,2,1,0,4,0
UTaX_1CT_S2E.Chip1,77,4208256,0,0,0,1,5,1,1,UTaX_1CT_S2E,UTaX_1CT_S2E.Chip1,UTa_CT1_DCB4,UTSOL40:utsol40_03/Link40,UTSOL013,UTa_CT1_DCB4.DataGbt_4,uctell40_162_1,1,UCTEL162,2x4,0x3410,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P8_LVR43_1V2,2,uccaen01,05.002,3,1,349,44672,44736,44799,146.346,1,1.5,-0.5,-0.3125,1,1,73,UTaX_1CT_S2E.Chip1,5,UTa_CT1_DCB4.DataGbt_4,8-9-10-11,uctell40_162_1,2x4,1,6,3,1,1,5,0
UTaX_1CT_S2E.Chip2,78,4208384,0,0,0,1,5,1,2,UTaX_1CT_S2E,UTaX_1CT_S2E.Chip2,UTa_CT1_DCB4,UTSOL40:utsol40_03/Link40,UTSOL013,UTa_CT1_DCB4.DataGbt_5,uctell40_162_1,2,UCTEL162,2x4,0x3410,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P8_LVR43_1V2,2,uccaen01,05.002,3,1,327,41856,41920,41983,144.452,1,1.5,-0.5,-0.1875,1,1,74,UTaX_1CT_S2E.Chip2,6,UTa_CT1_DCB4.DataGbt_5,3-4-5-6,uctell40_162_1,2x4,2,7,4,2,0,6,0
UTaX_1CT_S2E.Chip3,79,4208512,0,0,0,1,5,1,3,UTaX_1CT_S2E,UTaX_1CT_S2E.Chip3,UTa_CT1_DCB4,UTSOL40:utsol40_03/Link40,UTSOL013,UTa_CT1_DCB4.DataGbt_5,uctell40_162_1,2,UCTEL162,2x4,0x3410,MARATON_IP_CT_4_1V2,ucmatn03,CT3/U1,UTa_CT4P8_LVR43_1V2,2,uccaen01,05.002,3,1,309,39552,39616,39679,143.533,1,1.5,-0.5,-0.0625,1,1,75,UTaX_1CT_S2E.Chip3,7,UTa_CT1_DCB4.DataGbt_5,8-9-10-11,uctell40_162_1,2x4,2,7,5,2,1,7,0
